time,frame_2.5,id,x,z,y,v_x,v_z,v_y
3870.00,9670.00,195.00,2.33,0.00,0.67,-0.15,0.00,1.48
3870.00,9670.00,196.00,1.52,0.00,-6.64,0.10,0.00,-1.64
3870.00,9670.00,199.00,-0.03,0.00,-4.27,-0.26,0.00,0.13
3870.00,9670.00,200.00,1.84,0.00,-2.89,-0.20,0.00,1.39
3870.00,9670.00,201.00,2.65,0.00,-3.10,-0.23,0.00,1.26
3870.00,9670.00,203.00,0.56,0.00,0.12,-0.18,0.00,-1.43
3870.00,9670.00,204.00,-1.26,0.00,-5.88,-0.31,0.00,0.10
3870.00,9670.00,205.00,3.39,0.00,-1.66,0.07,0.00,-1.18
3870.00,9670.00,206.00,1.24,0.00,3.41,-0.14,0.00,-1.19
3870.00,9670.00,207.00,-0.45,0.00,2.58,0.71,0.00,0.64
3870.00,9670.00,208.00,-0.98,0.00,2.79,0.63,0.00,0.66
3870.00,9680.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3870.00,9680.00,185.00,-0.89,0.00,-0.97,-0.09,0.00,0.17
3870.00,9680.00,194.00,1.68,0.00,1.33,-0.02,0.00,1.22
3870.00,9680.00,195.00,2.23,0.00,1.36,-0.13,0.00,1.47
3870.00,9680.00,196.00,1.52,0.00,-7.30,-0.09,0.00,-1.68
3870.00,9680.00,199.00,-0.24,0.00,-4.17,-0.19,0.00,-0.03
3870.00,9680.00,200.00,1.79,0.00,-2.37,-0.06,0.00,1.35
3870.00,9680.00,201.00,2.50,0.00,-2.57,-0.13,0.00,1.45
3870.00,9680.00,203.00,0.60,0.00,-0.49,-0.03,0.00,-1.43
3870.00,9680.00,204.00,-1.37,0.00,-5.79,-0.26,0.00,0.25
3870.00,9680.00,205.00,3.40,0.00,-2.19,0.03,0.00,-1.10
3870.00,9680.00,206.00,1.15,0.00,2.89,-0.12,0.00,-1.30
3870.00,9680.00,207.00,-0.16,0.00,2.84,0.64,0.00,0.67
3870.00,9680.00,208.00,-0.73,0.00,3.06,0.65,0.00,0.67
3880.00,9690.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3880.00,9690.00,185.00,-0.95,0.00,-0.95,-0.07,0.00,0.06
3880.00,9690.00,194.00,1.73,0.00,1.89,0.12,0.00,1.34
3880.00,9690.00,195.00,2.23,0.00,1.85,0.00,0.00,1.21
3880.00,9690.00,196.00,1.44,0.00,-7.98,-0.19,0.00,-1.70
3880.00,9690.00,199.00,-0.19,0.00,-4.30,0.17,0.00,0.03
3880.00,9690.00,200.00,1.78,0.00,-1.81,-0.15,0.00,1.54
3880.00,9690.00,201.00,2.55,0.00,-1.95,0.13,0.00,1.46
3880.00,9690.00,203.00,0.53,0.00,-1.02,-0.01,0.00,-1.38
3880.00,9690.00,204.00,-1.46,0.00,-5.68,-0.12,0.00,0.14
3880.00,9690.00,205.00,3.42,0.00,-2.55,0.06,0.00,-1.01
3880.00,9690.00,206.00,1.14,0.00,2.37,-0.10,0.00,-1.38
3880.00,9690.00,207.00,0.06,0.00,3.12,0.57,0.00,0.71
3880.00,9690.00,208.00,-0.46,0.00,3.33,0.67,0.00,0.69
3880.00,9700.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3880.00,9700.00,185.00,-0.95,0.00,-0.93,0.07,0.00,-0.11
3880.00,9700.00,194.00,1.78,0.00,2.40,0.13,0.00,1.41
3880.00,9700.00,195.00,2.23,0.00,2.32,0.02,0.00,1.28
3880.00,9700.00,199.00,-0.10,0.00,-4.15,-0.02,0.00,0.13
3880.00,9700.00,200.00,1.67,0.00,-1.14,-0.06,0.00,1.38
3880.00,9700.00,201.00,2.60,0.00,-1.40,0.03,0.00,1.35
3880.00,9700.00,203.00,0.60,0.00,-1.60,0.25,0.00,-1.39
3880.00,9700.00,204.00,-1.46,0.00,-5.68,0.00,0.00,0.00
3880.00,9700.00,205.00,3.45,0.00,-3.00,0.12,0.00,-1.16
3880.00,9700.00,206.00,1.07,0.00,1.78,-0.04,0.00,-1.49
3880.00,9710.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3880.00,9710.00,185.00,-0.89,0.00,-1.03,0.06,0.00,-0.16
3880.00,9710.00,194.00,1.83,0.00,3.02,0.13,0.00,1.56
3880.00,9710.00,195.00,2.25,0.00,2.87,0.03,0.00,1.37
3880.00,9710.00,199.00,-0.20,0.00,-4.20,0.03,0.00,-0.28
3880.00,9710.00,200.00,1.73,0.00,-0.71,0.25,0.00,1.16
3880.00,9710.00,201.00,2.57,0.00,-0.86,0.05,0.00,1.37
3880.00,9710.00,203.00,0.74,0.00,-2.14,0.20,0.00,-1.46
3880.00,9710.00,204.00,-1.46,0.00,-5.68,0.02,0.00,0.00
3880.00,9710.00,205.00,3.51,0.00,-3.48,0.27,0.00,-1.20
3880.00,9710.00,206.00,1.11,0.00,1.18,0.03,0.00,-1.48
3890.00,9720.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3890.00,9720.00,185.00,-0.90,0.00,-1.06,0.00,0.00,-0.08
3890.00,9720.00,199.00,-0.08,0.00,-4.37,0.08,0.00,-0.26
3890.00,9720.00,200.00,1.87,0.00,-0.21,0.05,0.00,1.36
3890.00,9720.00,201.00,2.64,0.00,-0.30,0.08,0.00,1.39
3890.00,9720.00,203.00,0.76,0.00,-2.76,0.27,0.00,-1.44
3890.00,9720.00,204.00,-1.44,0.00,-5.68,0.02,0.00,0.00
3890.00,9720.00,205.00,3.66,0.00,-3.96,0.38,0.00,-1.22
3890.00,9720.00,206.00,1.10,0.00,0.60,0.03,0.00,-1.58
3890.00,9730.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3890.00,9730.00,185.00,-0.90,0.00,-1.10,0.00,0.00,-0.08
3890.00,9730.00,199.00,-0.14,0.00,-4.41,-0.01,0.00,-0.20
3890.00,9730.00,200.00,1.78,0.00,0.38,-0.08,0.00,1.40
3890.00,9730.00,201.00,2.63,0.00,0.25,-0.13,0.00,1.35
3890.00,9730.00,203.00,0.95,0.00,-3.29,0.26,0.00,-1.21
3890.00,9730.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3890.00,9730.00,206.00,1.13,0.00,-0.08,0.22,0.00,-1.48
3890.00,9730.00,211.00,3.72,0.00,2.69,-0.15,0.00,-0.36
3890.00,9730.00,212.00,3.94,0.00,0.89,0.08,0.00,0.62
3900.00,9740.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3900.00,9740.00,185.00,-0.90,0.00,-1.12,-0.03,0.00,-0.02
3900.00,9740.00,199.00,-0.09,0.00,-4.53,0.27,0.00,-0.38
3900.00,9740.00,200.00,1.81,0.00,0.91,-0.03,0.00,1.15
3900.00,9740.00,201.00,2.53,0.00,0.78,-0.11,0.00,1.42
3900.00,9740.00,203.00,0.97,0.00,-3.73,0.04,0.00,-1.44
3900.00,9740.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3900.00,9740.00,206.00,1.28,0.00,-0.58,0.20,0.00,-1.48
3900.00,9740.00,211.00,3.65,0.00,2.54,-0.28,0.00,-0.31
3900.00,9740.00,212.00,3.97,0.00,1.13,0.24,0.00,0.86
3900.00,9750.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3900.00,9750.00,185.00,-0.92,0.00,-1.11,-0.07,0.00,0.01
3900.00,9750.00,199.00,0.08,0.00,-4.71,0.34,0.00,-0.44
3900.00,9750.00,200.00,1.75,0.00,1.29,-0.16,0.00,1.31
3900.00,9750.00,201.00,2.55,0.00,1.38,0.07,0.00,1.22
3900.00,9750.00,203.00,0.98,0.00,-4.44,0.19,0.00,-1.63
3900.00,9750.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3900.00,9750.00,206.00,1.29,0.00,-1.27,0.24,0.00,-1.63
3900.00,9750.00,211.00,3.49,0.00,2.44,-0.35,0.00,-0.33
3900.00,9750.00,212.00,4.13,0.00,1.57,0.41,0.00,1.09
3900.00,9760.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3900.00,9760.00,185.00,-0.96,0.00,-1.11,-0.05,0.00,0.01
3900.00,9760.00,199.00,0.18,0.00,-4.89,0.26,0.00,-0.43
3900.00,9760.00,200.00,1.68,0.00,1.96,-0.06,0.00,1.42
3900.00,9760.00,201.00,2.59,0.00,1.75,-0.21,0.00,1.24
3900.00,9760.00,203.00,1.12,0.00,-5.03,0.11,0.00,-1.44
3900.00,9760.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3900.00,9760.00,206.00,1.46,0.00,-1.89,0.33,0.00,-1.54
3900.00,9760.00,211.00,3.37,0.00,2.28,-0.27,0.00,-0.44
3910.00,9770.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3910.00,9770.00,185.00,-0.96,0.00,-1.11,0.02,0.00,0.00
3910.00,9770.00,200.00,1.70,0.00,2.43,0.10,0.00,1.30
3910.00,9770.00,201.00,2.38,0.00,2.38,-0.10,0.00,1.47
3910.00,9770.00,203.00,1.07,0.00,-5.59,-0.01,0.00,-1.43
3910.00,9770.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3910.00,9770.00,206.00,1.56,0.00,-2.50,0.31,0.00,-1.51
3910.00,9770.00,211.00,3.27,0.00,2.08,-0.21,0.00,-0.60
3910.00,9770.00,213.00,0.37,0.00,-5.19,0.34,0.00,-0.74
3910.00,9780.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3910.00,9780.00,185.00,-0.94,0.00,-1.11,0.02,0.00,0.00
3910.00,9780.00,200.00,1.75,0.00,3.00,0.13,0.00,1.41
3910.00,9780.00,201.00,2.50,0.00,2.92,0.30,0.00,1.37
3910.00,9780.00,203.00,1.11,0.00,-6.18,0.04,0.00,-1.41
3910.00,9780.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3910.00,9780.00,206.00,1.71,0.00,-3.09,0.41,0.00,-1.47
3910.00,9780.00,211.00,3.20,0.00,1.80,-0.10,0.00,-0.64
3910.00,9780.00,213.00,0.51,0.00,-5.48,0.38,0.00,-0.39
3920.00,9790.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3920.00,9790.00,185.00,-0.94,0.00,-1.11,0.00,0.00,0.00
3920.00,9790.00,203.00,1.10,0.00,-6.72,-0.20,0.00,-1.55
3920.00,9790.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3920.00,9790.00,206.00,1.88,0.00,-3.67,0.38,0.00,-1.59
3920.00,9790.00,211.00,3.19,0.00,1.57,0.06,0.00,-0.62
3920.00,9790.00,213.00,0.68,0.00,-5.50,0.03,0.00,-0.23
3920.00,9790.00,214.00,1.45,0.00,-9.95,0.82,0.00,1.37
3920.00,9800.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3920.00,9800.00,185.00,-0.94,0.00,-1.11,0.00,0.00,0.00
3920.00,9800.00,203.00,0.95,0.00,-7.42,-0.14,0.00,-1.68
3920.00,9800.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3920.00,9800.00,206.00,2.01,0.00,-4.36,0.51,0.00,-1.62
3920.00,9800.00,211.00,3.25,0.00,1.31,0.08,0.00,-0.55
3920.00,9800.00,213.00,0.54,0.00,-5.67,-0.32,0.00,-0.58
3920.00,9800.00,214.00,1.77,0.00,-9.40,0.70,0.00,1.32
3920.00,9810.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3920.00,9810.00,185.00,-0.94,0.00,-1.11,0.00,0.00,0.00
3920.00,9810.00,203.00,0.99,0.00,-8.07,-0.04,0.00,-1.49
3920.00,9810.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3920.00,9810.00,206.00,2.29,0.00,-4.97,0.77,0.00,-1.37
3920.00,9810.00,211.00,3.26,0.00,1.13,-0.05,0.00,-0.46
3920.00,9810.00,213.00,0.43,0.00,-5.96,-0.02,0.00,-0.76
3920.00,9810.00,214.00,2.00,0.00,-8.89,0.63,0.00,1.37
3930.00,9820.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3930.00,9820.00,185.00,-0.94,0.00,-1.11,0.00,0.00,0.00
3930.00,9820.00,203.00,0.92,0.00,-8.61,-0.06,0.00,-1.49
3930.00,9820.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3930.00,9820.00,206.00,2.63,0.00,-5.45,0.97,0.00,-1.35
3930.00,9820.00,211.00,3.21,0.00,0.94,-0.14,0.00,-0.44
3930.00,9820.00,213.00,0.52,0.00,-6.27,0.19,0.00,-0.90
3930.00,9820.00,214.00,2.27,0.00,-8.31,0.69,0.00,1.28
3930.00,9820.00,215.00,2.86,0.00,-10.00,0.05,0.00,0.99
3930.00,9830.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3930.00,9830.00,185.00,-0.94,0.00,-1.11,0.00,0.00,0.00
3930.00,9830.00,203.00,0.94,0.00,-9.26,0.01,0.00,-1.57
3930.00,9830.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3930.00,9830.00,206.00,3.07,0.00,-6.05,1.01,0.00,-1.32
3930.00,9830.00,211.00,3.15,0.00,0.78,-0.09,0.00,-0.35
3930.00,9830.00,213.00,0.57,0.00,-6.68,0.09,0.00,-0.92
3930.00,9830.00,214.00,2.55,0.00,-7.87,0.51,0.00,1.36
3930.00,9830.00,215.00,2.88,0.00,-9.62,-0.02,0.00,0.92
3940.00,9840.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3940.00,9840.00,185.00,-0.94,0.00,-1.11,0.00,0.00,0.00
3940.00,9840.00,203.00,0.93,0.00,-9.87,-0.04,0.00,-1.52
3940.00,9840.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3940.00,9840.00,206.00,3.44,0.00,-6.51,1.24,0.00,-1.52
3940.00,9840.00,211.00,3.14,0.00,0.66,0.02,0.00,-0.40
3940.00,9840.00,213.00,0.59,0.00,-7.01,0.05,0.00,-0.84
3940.00,9840.00,214.00,2.68,0.00,-7.22,0.49,0.00,1.45
3940.00,9840.00,215.00,2.84,0.00,-9.28,-0.34,0.00,0.94
3940.00,9850.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3940.00,9850.00,185.00,-0.94,0.00,-1.11,-0.04,0.00,0.11
3940.00,9850.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3940.00,9850.00,206.00,4.06,0.00,-7.27,1.54,0.00,-1.88
3940.00,9850.00,211.00,3.17,0.00,0.46,0.07,0.00,-0.38
3940.00,9850.00,213.00,0.61,0.00,-7.36,0.21,0.00,-0.93
3940.00,9850.00,214.00,2.94,0.00,-6.71,0.61,0.00,1.26
3940.00,9850.00,215.00,2.61,0.00,-8.87,-0.45,0.00,0.90
3940.00,9860.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3940.00,9860.00,185.00,-0.97,0.00,-1.02,0.02,0.00,0.00
3940.00,9860.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3940.00,9860.00,211.00,3.20,0.00,0.36,0.01,0.00,-0.15
3940.00,9860.00,213.00,0.76,0.00,-7.75,0.28,0.00,-0.91
3940.00,9860.00,214.00,3.17,0.00,-6.21,0.63,0.00,1.18
3940.00,9860.00,215.00,2.48,0.00,-8.56,-0.27,0.00,0.91
3950.00,9870.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3950.00,9870.00,185.00,-0.92,0.00,-1.11,0.07,0.00,-0.11
3950.00,9870.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3950.00,9870.00,211.00,3.18,0.00,0.34,-0.05,0.00,-0.04
3950.00,9870.00,213.00,0.84,0.00,-8.08,0.09,0.00,-0.92
3950.00,9870.00,214.00,3.44,0.00,-5.77,0.86,0.00,0.98
3950.00,9870.00,215.00,2.39,0.00,-8.14,-0.22,0.00,0.94
3950.00,9880.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3950.00,9880.00,185.00,-0.92,0.00,-1.11,0.00,0.00,0.00
3950.00,9880.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3950.00,9880.00,211.00,3.16,0.00,0.33,-0.18,0.00,-0.02
3950.00,9880.00,213.00,0.83,0.00,-8.48,0.06,0.00,-0.99
3950.00,9880.00,214.00,3.85,0.00,-5.43,0.98,0.00,0.89
3950.00,9880.00,215.00,2.30,0.00,-7.81,-0.39,0.00,0.82
3960.00,9890.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3960.00,9890.00,185.00,-0.92,0.00,-1.11,0.00,0.00,0.00
3960.00,9890.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3960.00,9890.00,211.00,3.03,0.00,0.33,-0.32,0.00,0.00
3960.00,9890.00,213.00,0.89,0.00,-8.87,0.16,0.00,-1.02
3960.00,9890.00,214.00,4.23,0.00,-5.06,0.93,0.00,0.94
3960.00,9890.00,215.00,2.08,0.00,-7.48,-0.51,0.00,0.81
3960.00,9900.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3960.00,9900.00,185.00,-0.92,0.00,-1.11,-0.02,0.00,0.00
3960.00,9900.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3960.00,9900.00,213.00,0.96,0.00,-9.30,0.18,0.00,-1.07
3960.00,9900.00,215.00,1.90,0.00,-7.17,-0.30,0.00,0.92
3960.00,9900.00,216.00,2.93,0.00,0.44,-0.44,0.00,0.26
3960.00,9910.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3960.00,9910.00,185.00,-0.94,0.00,-1.11,-0.02,0.00,0.00
3960.00,9910.00,204.00,-1.44,0.00,-5.68,0.00,0.00,0.00
3960.00,9910.00,215.00,1.84,0.00,-6.74,-0.13,0.00,0.96
3960.00,9910.00,216.00,2.76,0.00,0.55,-0.53,0.00,0.30
3970.00,9920.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3970.00,9920.00,185.00,-0.94,0.00,-1.11,0.00,0.00,0.00
3970.00,9920.00,215.00,1.79,0.00,-6.40,-0.23,0.00,0.92
3970.00,9920.00,216.00,2.51,0.00,0.68,-0.53,0.00,0.35
3970.00,9920.00,217.00,-1.42,0.00,-5.68,0.00,0.00,0.00
3970.00,9930.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3970.00,9930.00,185.00,-0.94,0.00,-1.11,0.00,0.00,0.00
3970.00,9930.00,215.00,1.66,0.00,-6.01,-0.27,0.00,0.95
3970.00,9930.00,216.00,2.33,0.00,0.83,-0.36,0.00,0.53
3970.00,9930.00,217.00,-1.42,0.00,-5.68,0.00,0.00,0.00
3980.00,9940.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3980.00,9940.00,185.00,-0.94,0.00,-1.11,0.02,0.00,-0.03
3980.00,9940.00,215.00,1.57,0.00,-5.64,-0.06,0.00,0.98
3980.00,9940.00,216.00,2.22,0.00,1.10,-0.33,0.00,0.67
3980.00,9940.00,217.00,-1.42,0.00,-5.68,0.00,0.00,0.00
3980.00,9950.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3980.00,9950.00,185.00,-0.92,0.00,-1.13,0.05,0.00,-0.06
3980.00,9950.00,215.00,1.61,0.00,-5.22,0.03,0.00,1.00
3980.00,9950.00,216.00,2.07,0.00,1.36,-0.40,0.00,0.68
3980.00,9950.00,217.00,-1.42,0.00,-5.68,0.00,0.00,0.00
3980.00,9960.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3980.00,9960.00,185.00,-0.90,0.00,-1.16,0.03,0.00,0.07
3980.00,9960.00,215.00,1.60,0.00,-4.84,-0.25,0.00,0.88
3980.00,9960.00,216.00,1.90,0.00,1.65,-0.28,0.00,0.86
3980.00,9960.00,217.00,-1.42,0.00,-5.68,0.00,0.00,0.00
3990.00,9970.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3990.00,9970.00,185.00,-0.90,0.00,-1.08,-0.02,0.00,0.11
3990.00,9970.00,215.00,1.41,0.00,-4.52,-0.49,0.00,0.83
3990.00,9970.00,216.00,1.85,0.00,2.05,-0.18,0.00,0.87
3990.00,9970.00,217.00,-1.42,0.00,-5.68,0.00,0.00,0.00
3990.00,9980.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
3990.00,9980.00,185.00,-0.92,0.00,-1.07,-0.07,0.00,0.04
3990.00,9980.00,215.00,1.20,0.00,-4.18,-0.32,0.00,0.91
3990.00,9980.00,216.00,1.76,0.00,2.34,-0.19,0.00,0.70
3990.00,9980.00,217.00,-1.42,0.00,-5.68,0.00,0.00,0.00
3990.00,9980.00,218.00,3.58,0.00,3.10,-0.18,0.00,-1.62
4000.00,9990.00,180.00,-1.11,0.00,-6.70,0.00,0.00,0.00
4000.00,9990.00,185.00,-0.95,0.00,-1.05,-0.09,0.00,0.06
4000.00,9990.00,215.00,1.15,0.00,-3.79,-0.13,0.00,0.97
4000.00,9990.00,216.00,1.70,0.00,2.61,-0.15,0.00,0.67
4000.00,9990.00,217.00,-1.42,0.00,-5.68,0.00,0.00,0.00
4000.00,9990.00,218.00,3.51,0.00,2.45,-0.18,0.00,-1.62
4000.00,10000.00,219.00,1.08,0.00,-3.42,-0.33,0.00,0.89
4000.00,10000.00,219.00,0.95,0.00,-3.07,-0.35,0.00,0.94
4010.00,10000.00,219.00,0.80,0.00,-2.67,-0.13,0.00,0.97
4010.00,10000.00,220.00,3.40,0.00,0.82,0.01,0.00,-1.56
4010.00,10000.00,219.00,0.84,0.00,-2.29,0.03,0.00,1.00
4010.00,10000.00,220.00,3.40,0.00,0.19,-0.08,0.00,-1.52
4020.00,10000.00,219.00,0.83,0.00,-1.87,-0.21,0.00,0.98
4020.00,10000.00,220.00,3.34,0.00,-0.40,-0.21,0.00,-1.46
4020.00,10000.00,221.00,3.84,0.00,-5.96,-0.09,0.00,1.67
4020.00,10100.00,219.00,0.68,0.00,-1.51,-0.38,0.00,0.90
4020.00,10100.00,220.00,3.23,0.00,-0.98,-0.12,0.00,-1.45
4020.00,10100.00,221.00,3.81,0.00,-5.29,0.10,0.00,1.53
4020.00,10100.00,222.00,-0.95,0.00,-0.97,-0.11,0.00,-0.24
4020.00,10100.00,219.00,0.53,0.00,-1.14,-0.21,0.00,0.96
4020.00,10100.00,220.00,3.24,0.00,-1.56,-0.13,0.00,-1.50
4020.00,10100.00,221.00,3.93,0.00,-4.73,0.16,0.00,1.30
4020.00,10100.00,222.00,-0.99,0.00,-1.06,-0.09,0.00,-0.24
4020.00,10100.00,223.00,1.50,0.00,4.04,-0.15,0.00,-0.96
4030.00,10100.00,219.00,0.51,0.00,-0.74,-0.09,0.00,0.92
4030.00,10100.00,220.00,3.13,0.00,-2.18,-0.13,0.00,-1.55
4030.00,10100.00,221.00,3.93,0.00,-4.25,-0.02,0.00,1.34
4030.00,10100.00,222.00,-1.02,0.00,-1.16,-0.03,0.00,-0.17
4030.00,10100.00,223.00,1.44,0.00,3.65,0.20,0.00,-1.08
4030.00,10100.00,224.00,0.51,0.00,4.14,0.13,0.00,-1.03
4030.00,10100.00,219.00,0.46,0.00,-0.41,-0.26,0.00,0.82
4030.00,10100.00,220.00,3.14,0.00,-2.81,0.03,0.00,-1.50
4030.00,10100.00,221.00,3.91,0.00,-3.66,-0.02,0.00,1.39
4030.00,10100.00,222.00,-1.02,0.00,-1.20,-0.05,0.00,-0.04
4030.00,10100.00,223.00,1.65,0.00,3.17,0.26,0.00,-1.14
4030.00,10100.00,224.00,0.56,0.00,3.73,0.28,0.00,-0.98
4030.00,10100.00,225.00,3.92,0.00,-6.47,-0.78,0.00,1.24
4030.00,10100.00,226.00,1.63,0.00,-9.90,0.25,0.00,1.09
4040.00,10100.00,219.00,0.30,0.00,-0.08,-0.36,0.00,0.81
4040.00,10100.00,220.00,3.16,0.00,-3.38,0.13,0.00,-1.44
4040.00,10100.00,221.00,3.92,0.00,-3.13,0.11,0.00,1.23
4040.00,10100.00,222.00,-1.06,0.00,-1.20,-0.10,0.00,0.04
4040.00,10100.00,223.00,1.65,0.00,2.74,-0.04,0.00,-1.13
4040.00,10100.00,224.00,0.73,0.00,3.36,0.23,0.00,-0.99
4040.00,10100.00,225.00,3.61,0.00,-5.98,-0.94,0.00,1.19
4040.00,10100.00,226.00,1.73,0.00,-9.46,0.09,0.00,1.20
4040.00,10100.00,219.00,0.17,0.00,0.24,-0.14,0.00,0.85
4040.00,10100.00,220.00,3.24,0.00,-3.96,0.42,0.00,-1.35
4040.00,10100.00,221.00,4.00,0.00,-2.68,0.09,0.00,1.35
4040.00,10100.00,222.00,-1.10,0.00,-1.17,-0.07,0.00,0.06
4040.00,10100.00,223.00,1.62,0.00,2.27,0.01,0.00,-1.14
4040.00,10100.00,224.00,0.74,0.00,2.94,0.01,0.00,-1.08
4040.00,10100.00,225.00,3.17,0.00,-5.52,-0.92,0.00,1.22
4040.00,10100.00,226.00,1.71,0.00,-8.94,-0.05,0.00,1.26
4040.00,10100.00,219.00,0.19,0.00,0.60,0.03,0.00,1.00
4040.00,10100.00,220.00,3.50,0.00,-4.46,0.39,0.00,-1.46
4040.00,10100.00,221.00,4.00,0.00,-2.05,0.03,0.00,1.36
4040.00,10100.00,222.00,-1.12,0.00,-1.15,-0.02,0.00,0.05
4040.00,10100.00,223.00,1.65,0.00,1.83,0.13,0.00,-1.09
4040.00,10100.00,224.00,0.73,0.00,2.50,0.25,0.00,-1.07
4040.00,10100.00,225.00,2.87,0.00,-5.00,-0.70,0.00,1.38
4040.00,10100.00,226.00,1.70,0.00,-8.45,-0.10,0.00,1.21
4040.00,10100.00,227.00,1.73,0.00,3.81,0.20,0.00,-1.37
4050.00,10100.00,219.00,0.19,0.00,1.04,-0.13,0.00,1.00
4050.00,10100.00,220.00,3.55,0.00,-5.13,0.14,0.00,-1.58
4050.00,10100.00,221.00,4.02,0.00,-1.59,0.07,0.00,1.30
4050.00,10100.00,222.00,-1.11,0.00,-1.13,-0.02,0.00,0.05
4050.00,10100.00,223.00,1.72,0.00,1.40,-0.03,0.00,-1.04
4050.00,10100.00,224.00,0.94,0.00,2.09,0.27,0.00,-1.07
4050.00,10100.00,225.00,2.61,0.00,-4.42,-0.62,0.00,1.50
4050.00,10100.00,226.00,1.63,0.00,-7.97,-0.26,0.00,1.27
4050.00,10100.00,227.00,1.81,0.00,3.27,0.14,0.00,-1.31
4050.00,10100.00,219.00,0.08,0.00,1.40,-0.16,0.00,0.93
4050.00,10100.00,220.00,3.61,0.00,-5.72,0.03,0.00,-1.57
4050.00,10100.00,221.00,4.05,0.00,-1.01,0.05,0.00,1.38
4050.00,10100.00,222.00,-1.13,0.00,-1.11,-0.05,0.00,0.06
4050.00,10100.00,223.00,1.62,0.00,1.00,-0.06,0.00,-1.13
4050.00,10100.00,224.00,0.95,0.00,1.64,-0.05,0.00,-1.24
4050.00,10100.00,225.00,2.37,0.00,-3.80,-0.25,0.00,1.61
4050.00,10100.00,226.00,1.49,0.00,-7.44,-0.23,0.00,1.32
4050.00,10100.00,227.00,1.83,0.00,2.77,0.30,0.00,-1.26
4060.00,10100.00,219.00,0.06,0.00,1.79,0.15,0.00,0.93
4060.00,10100.00,220.00,3.57,0.00,-6.39,-0.28,0.00,-1.57
4060.00,10100.00,221.00,4.06,0.00,-0.49,0.02,0.00,1.31
4060.00,10100.00,222.00,-1.15,0.00,-1.08,-0.02,0.00,0.03
4060.00,10100.00,223.00,1.67,0.00,0.49,0.07,0.00,-1.23
4060.00,10100.00,224.00,0.90,0.00,1.09,0.12,0.00,-1.19
4060.00,10100.00,225.00,2.41,0.00,-3.14,0.06,0.00,1.50
4060.00,10100.00,226.00,1.45,0.00,-6.91,-0.12,0.00,1.29
