time,frame_2.5,id,x,z,y,v_x,v_z,v_y
3730.00,9330.00,213.00,-1.07,0.00,6.35,-1.66,0.00,0.08
3730.00,9330.00,215.00,7.39,0.00,5.24,-1.44,0.00,-0.83
3730.00,9330.00,217.00,-2.46,0.00,5.34,1.92,0.00,-0.19
3730.00,9330.00,218.00,-2.64,0.00,4.54,1.92,0.00,-0.29
3730.00,9330.00,216.00,-3.20,0.00,8.25,0.64,0.00,0.07
3740.00,9340.00,212.00,-1.88,0.00,7.56,-1.00,0.00,-0.58
3740.00,9340.00,214.00,-1.54,0.00,7.07,-2.19,0.00,0.59
3740.00,9340.00,213.00,-1.71,0.00,6.39,-1.70,0.00,0.02
3740.00,9340.00,215.00,6.81,0.00,4.92,-1.42,0.00,-0.90
3740.00,9340.00,217.00,-1.70,0.00,5.27,1.77,0.00,0.05
3740.00,9340.00,218.00,-1.84,0.00,4.33,1.96,0.00,-0.29
3740.00,9340.00,216.00,-2.92,0.00,8.23,0.51,0.00,0.20
3740.00,9350.00,212.00,-2.03,0.00,7.05,-1.01,0.00,-0.58
3740.00,9350.00,214.00,-2.65,0.00,7.51,-2.22,0.00,0.60
3740.00,9350.00,213.00,-2.42,0.00,6.37,-1.79,0.00,0.03
3740.00,9350.00,215.00,6.26,0.00,4.52,-1.39,0.00,-0.91
3740.00,9350.00,217.00,-1.04,0.00,5.38,1.69,0.00,0.23
3740.00,9350.00,218.00,-1.08,0.00,4.31,1.88,0.00,0.01
3740.00,9350.00,216.00,-2.79,0.00,8.41,0.16,0.00,0.22
3740.00,9350.00,212.00,-2.69,0.00,7.09,-1.59,0.00,0.09
3740.00,9350.00,214.00,-3.32,0.00,7.55,-1.61,0.00,0.04
3740.00,9350.00,213.00,-3.14,0.00,6.41,-1.68,0.00,0.08
3740.00,9350.00,215.00,5.70,0.00,4.19,-1.35,0.00,-0.88
3740.00,9350.00,217.00,-0.35,0.00,5.45,1.78,0.00,0.11
3740.00,9350.00,218.00,-0.33,0.00,4.34,1.85,0.00,0.07
3740.00,9350.00,216.00,-2.79,0.00,8.41,0.00,0.00,0.00
3740.00,9360.00,212.00,-3.30,0.00,7.13,-1.53,0.00,0.09
3740.00,9360.00,214.00,-3.94,0.00,7.54,-1.56,0.00,-0.02
3740.00,9360.00,213.00,-3.76,0.00,6.44,-1.55,0.00,0.07
3740.00,9360.00,215.00,5.18,0.00,3.82,-1.44,0.00,-1.05
3740.00,9360.00,217.00,0.38,0.00,5.47,2.05,0.00,-0.13
3740.00,9360.00,218.00,0.40,0.00,4.37,1.82,0.00,0.07
3740.00,9360.00,216.00,-2.79,0.00,8.41,0.70,0.00,0.07
3750.00,9360.00,215.00,4.55,0.00,3.35,-1.51,0.00,-0.91
3750.00,9360.00,217.00,1.29,0.00,5.34,2.08,0.00,-0.14
3750.00,9360.00,218.00,1.12,0.00,4.40,1.78,0.00,0.07
3750.00,9360.00,216.00,-2.23,0.00,8.46,0.70,0.00,0.07
3750.00,9370.00,215.00,3.97,0.00,3.09,-1.35,0.00,-0.70
3750.00,9370.00,217.00,2.05,0.00,5.36,1.86,0.00,0.04
3750.00,9370.00,218.00,1.83,0.00,4.42,1.81,0.00,0.06
3750.00,9370.00,216.00,-2.23,0.00,8.46,0.00,0.00,0.00
3750.00,9380.00,215.00,3.47,0.00,2.79,-1.30,0.00,-0.55
3750.00,9380.00,217.00,2.78,0.00,5.37,1.82,0.00,-0.01
3750.00,9380.00,218.00,2.57,0.00,4.45,1.90,0.00,0.01
3750.00,9380.00,216.00,-2.23,0.00,8.46,0.34,0.00,-0.02
3750.00,9380.00,215.00,2.93,0.00,2.66,-1.37,0.00,-0.39
3750.00,9380.00,217.00,3.50,0.00,5.35,1.79,0.00,-0.07
3750.00,9380.00,218.00,3.34,0.00,4.43,1.86,0.00,-0.05
3750.00,9380.00,216.00,-1.96,0.00,8.44,0.46,0.00,-0.15
3750.00,9390.00,215.00,2.38,0.00,2.48,-1.40,0.00,-0.56
3750.00,9390.00,217.00,4.21,0.00,5.32,1.81,0.00,-0.02
3750.00,9390.00,218.00,4.06,0.00,4.41,1.82,0.00,-0.05
3750.00,9390.00,216.00,-1.86,0.00,8.34,0.13,0.00,-0.12
3760.00,9390.00,215.00,1.81,0.00,2.21,-1.55,0.00,-0.57
3760.00,9390.00,217.00,4.95,0.00,5.33,1.84,0.00,0.04
3760.00,9390.00,218.00,4.80,0.00,4.39,1.79,0.00,0.01
3760.00,9390.00,216.00,-1.86,0.00,8.34,0.26,0.00,-0.08
3760.00,9400.00,215.00,1.14,0.00,2.02,-1.45,0.00,-0.64
3760.00,9400.00,217.00,5.68,0.00,5.35,1.86,0.00,0.08
3760.00,9400.00,218.00,5.49,0.00,4.41,1.82,0.00,0.11
3760.00,9400.00,220.00,12.60,0.00,4.80,-1.91,0.00,-0.72
3760.00,9400.00,219.00,-2.49,0.00,4.44,1.77,0.00,-0.16
3760.00,9400.00,216.00,-1.65,0.00,8.28,0.26,0.00,-0.08
3760.00,9410.00,215.00,0.66,0.00,1.69,-1.29,0.00,-0.76
3760.00,9410.00,217.00,6.44,0.00,5.40,1.83,0.00,0.19
3760.00,9410.00,218.00,6.26,0.00,4.48,2.11,0.00,0.05
3760.00,9410.00,220.00,11.80,0.00,4.51,-1.88,0.00,-0.63
3760.00,9410.00,219.00,-1.78,0.00,4.38,1.76,0.00,-0.10
3760.00,9410.00,216.00,-1.65,0.00,8.28,0.00,0.00,0.00
3760.00,9410.00,215.00,0.11,0.00,1.41,-1.37,0.00,-0.72
3760.00,9410.00,217.00,7.15,0.00,5.50,1.69,0.00,0.24
3760.00,9410.00,218.00,7.18,0.00,4.45,2.07,0.00,0.10
3760.00,9410.00,220.00,11.10,0.00,4.30,-1.83,0.00,-0.65
3760.00,9410.00,219.00,-1.08,0.00,4.36,1.68,0.00,0.02
3760.00,9410.00,216.00,-1.65,0.00,8.28,0.00,0.00,0.00
3770.00,9420.00,215.00,-0.44,0.00,1.12,-1.06,0.00,-0.84
3770.00,9420.00,217.00,7.80,0.00,5.59,1.87,0.00,0.28
3770.00,9420.00,218.00,7.91,0.00,4.55,1.82,0.00,0.21
3770.00,9420.00,220.00,10.40,0.00,4.00,-1.87,0.00,-0.61
3770.00,9420.00,219.00,-0.43,0.00,4.39,1.66,0.00,0.07
3770.00,9420.00,221.00,-2.66,0.00,0.02,1.08,0.00,1.12
3770.00,9420.00,216.00,-1.65,0.00,8.28,0.00,0.00,0.00
3770.00,9420.00,215.00,-0.74,0.00,0.74,-1.14,0.00,-0.73
3770.00,9420.00,217.00,8.65,0.00,5.72,1.94,0.00,0.27
3770.00,9420.00,218.00,8.63,0.00,4.61,1.78,0.00,0.20
3770.00,9420.00,220.00,9.58,0.00,3.81,-1.90,0.00,-0.52
3770.00,9420.00,219.00,0.25,0.00,4.42,1.70,0.00,0.13
3770.00,9420.00,221.00,-2.23,0.00,0.47,0.94,0.00,1.23
3770.00,9420.00,216.00,-1.65,0.00,8.28,-0.70,0.00,-0.24
3770.00,9430.00,215.00,-1.35,0.00,0.54,-1.36,0.00,-0.81
3770.00,9430.00,217.00,9.35,0.00,5.81,1.79,0.00,0.22
3770.00,9430.00,218.00,9.34,0.00,4.71,1.80,0.00,0.25
3770.00,9430.00,220.00,8.83,0.00,3.58,-1.84,0.00,-0.48
3770.00,9430.00,219.00,0.92,0.00,4.49,1.67,0.00,0.18
3770.00,9430.00,221.00,-1.91,0.00,1.00,1.27,0.00,1.22
3770.00,9430.00,216.00,-2.21,0.00,8.09,-0.70,0.00,-0.24
3770.00,9440.00,215.00,-1.82,0.00,0.09,-1.19,0.00,-1.11
3770.00,9440.00,217.00,10.10,0.00,5.89,1.70,0.00,0.12
3770.00,9440.00,218.00,10.10,0.00,4.81,1.81,0.00,0.19
3770.00,9440.00,220.00,8.11,0.00,3.43,-1.82,0.00,-0.34
3770.00,9440.00,219.00,1.59,0.00,4.56,1.57,0.00,0.01
3770.00,9440.00,221.00,-1.22,0.00,1.44,1.57,0.00,0.97
3770.00,9440.00,216.00,-2.21,0.00,8.09,0.00,0.00,0.00
3780.00,9440.00,217.00,10.70,0.00,5.90,1.57,0.00,0.07
3780.00,9440.00,218.00,10.80,0.00,4.87,1.72,0.00,0.19
3780.00,9440.00,220.00,7.38,0.00,3.31,-1.80,0.00,-0.35
3780.00,9440.00,219.00,2.18,0.00,4.50,1.67,0.00,0.06
3780.00,9440.00,221.00,-0.65,0.00,1.78,1.40,0.00,0.83
3780.00,9440.00,216.00,-2.21,0.00,8.09,0.00,0.00,0.00
3780.00,9450.00,217.00,11.30,0.00,5.95,1.55,0.00,0.17
3780.00,9450.00,218.00,11.40,0.00,4.96,1.64,0.00,0.28
3780.00,9450.00,220.00,6.67,0.00,3.15,-1.84,0.00,-0.35
3780.00,9450.00,219.00,2.92,0.00,4.62,1.96,0.00,0.28
3780.00,9450.00,221.00,-0.09,0.00,2.11,1.50,0.00,0.71
3780.00,9450.00,216.00,-2.21,0.00,8.09,-0.05,0.00,0.24
3780.00,9450.00,217.00,11.90,0.00,6.03,1.38,0.00,0.12
3780.00,9450.00,218.00,12.10,0.00,5.09,1.43,0.00,0.29
3780.00,9450.00,220.00,5.91,0.00,3.03,-1.88,0.00,-0.36
3780.00,9450.00,219.00,3.75,0.00,4.72,1.85,0.00,0.16
3780.00,9450.00,221.00,0.55,0.00,2.34,1.54,0.00,0.64
3780.00,9450.00,216.00,-2.25,0.00,8.28,-0.05,0.00,0.24
3780.00,9460.00,217.00,12.40,0.00,6.04,1.22,0.00,0.03
3780.00,9460.00,218.00,12.60,0.00,5.19,1.23,0.00,0.24
3780.00,9460.00,220.00,5.17,0.00,2.86,-1.80,0.00,-0.31
3780.00,9460.00,219.00,4.41,0.00,4.75,1.64,0.00,0.06
3780.00,9460.00,221.00,1.14,0.00,2.62,1.45,0.00,0.68
3780.00,9460.00,216.00,-2.25,0.00,8.28,0.00,0.00,0.00
3790.00,9470.00,220.00,4.47,0.00,2.78,-1.78,0.00,-0.32
3790.00,9470.00,219.00,5.06,0.00,4.77,1.67,0.00,0.05
3790.00,9470.00,221.00,1.71,0.00,2.89,1.49,0.00,0.67
3790.00,9470.00,216.00,-2.25,0.00,8.28,0.00,0.00,0.00
3790.00,9470.00,220.00,3.75,0.00,2.61,-1.93,0.00,-0.33
3790.00,9470.00,219.00,5.74,0.00,4.79,1.70,0.00,0.10
3790.00,9470.00,221.00,2.33,0.00,3.15,1.53,0.00,0.66
3790.00,9470.00,216.00,-2.25,0.00,8.28,0.00,0.00,0.00
3790.00,9480.00,220.00,2.92,0.00,2.52,-1.91,0.00,-0.39
3790.00,9480.00,219.00,6.41,0.00,4.85,1.72,0.00,0.05
3790.00,9480.00,221.00,2.94,0.00,3.42,1.50,0.00,0.54
3790.00,9480.00,216.00,-2.25,0.00,8.28,0.00,0.00,0.00
3790.00,9480.00,220.00,2.22,0.00,2.30,-1.76,0.00,-0.40
3790.00,9480.00,219.00,7.11,0.00,4.83,1.73,0.00,-0.06
3790.00,9480.00,221.00,3.53,0.00,3.58,1.53,0.00,0.47
3790.00,9480.00,216.00,-2.25,0.00,8.28,0.00,0.00,0.00
3800.00,9490.00,220.00,1.51,0.00,2.21,-1.85,0.00,-0.17
3800.00,9490.00,219.00,7.80,0.00,4.81,1.70,0.00,-0.11
3800.00,9490.00,221.00,4.16,0.00,3.79,1.56,0.00,0.41
3800.00,9490.00,216.00,-2.25,0.00,8.28,0.00,0.00,0.00
3800.00,9500.00,220.00,0.74,0.00,2.16,-1.89,0.00,-0.29
3800.00,9500.00,219.00,8.47,0.00,4.74,1.66,0.00,-0.21
3800.00,9500.00,221.00,4.77,0.00,3.91,1.58,0.00,0.24
3800.00,9500.00,222.00,-3.51,0.00,-2.43,0.69,0.00,1.28
3800.00,9500.00,216.00,-2.25,0.00,8.28,0.00,0.00,0.00
3800.00,9500.00,220.00,0.00,0.00,1.97,-1.81,0.00,-0.47
3800.00,9500.00,219.00,9.13,0.00,4.64,1.68,0.00,-0.21
3800.00,9500.00,221.00,5.42,0.00,3.98,1.66,0.00,0.23
3800.00,9500.00,222.00,-3.23,0.00,-1.91,0.69,0.00,1.33
3800.00,9500.00,216.00,-2.25,0.00,8.28,-0.66,0.00,0.28
3800.00,9510.00,220.00,-0.70,0.00,1.78,-1.78,0.00,-0.48
3800.00,9510.00,219.00,9.82,0.00,4.58,1.70,0.00,-0.30
3800.00,9510.00,221.00,6.10,0.00,4.10,1.74,0.00,0.17
3800.00,9510.00,222.00,-2.95,0.00,-1.36,0.77,0.00,1.45
3800.00,9510.00,216.00,-2.78,0.00,8.50,-0.66,0.00,0.28
3810.00,9510.00,220.00,-1.42,0.00,1.58,-1.75,0.00,-0.61
3810.00,9510.00,219.00,10.50,0.00,4.40,1.72,0.00,-0.30
3810.00,9510.00,221.00,6.81,0.00,4.12,1.81,0.00,0.11
3810.00,9510.00,222.00,-2.62,0.00,-0.76,1.04,0.00,1.50
3810.00,9510.00,216.00,-2.78,0.00,8.50,0.00,0.00,0.00
3810.00,9520.00,220.00,-2.10,0.00,1.29,-1.60,0.00,-0.98
3810.00,9520.00,219.00,11.20,0.00,4.34,1.69,0.00,-0.15
3810.00,9520.00,221.00,7.55,0.00,4.19,1.83,0.00,0.11
3810.00,9520.00,222.00,-2.12,0.00,-0.16,1.11,0.00,1.61
3810.00,9520.00,216.00,-2.78,0.00,8.50,-0.25,0.00,-0.45
3810.00,9530.00,220.00,-2.70,0.00,0.80,-1.44,0.00,-1.18
3810.00,9530.00,219.00,11.80,0.00,4.28,1.71,0.00,0.10
3810.00,9530.00,221.00,8.28,0.00,4.21,1.74,0.00,0.11
3810.00,9530.00,222.00,-1.73,0.00,0.53,1.30,0.00,1.59
3810.00,9530.00,223.00,-1.29,0.00,5.62,1.73,0.00,-0.07
3810.00,9530.00,224.00,-2.06,0.00,6.78,1.78,0.00,0.25
3810.00,9530.00,216.00,-2.98,0.00,8.14,-0.25,0.00,-0.45
3810.00,9530.00,220.00,-3.25,0.00,0.35,-1.37,0.00,-1.12
3810.00,9530.00,219.00,12.60,0.00,4.41,1.74,0.00,0.48
3810.00,9530.00,221.00,8.95,0.00,4.28,1.62,0.00,0.26
3810.00,9530.00,222.00,-1.08,0.00,1.11,1.69,0.00,0.92
3810.00,9530.00,223.00,-0.60,0.00,5.60,1.65,0.00,-0.01
3810.00,9530.00,224.00,-1.34,0.00,6.88,1.88,0.00,-0.04
3810.00,9530.00,216.00,-2.98,0.00,8.14,0.00,0.00,0.00
3810.00,9540.00,219.00,13.20,0.00,4.66,1.68,0.00,0.62
3810.00,9540.00,221.00,9.57,0.00,4.42,1.79,0.00,0.40
3810.00,9540.00,222.00,-0.37,0.00,1.26,1.77,0.00,0.55
3810.00,9540.00,223.00,0.03,0.00,5.62,1.63,0.00,0.05
3810.00,9540.00,224.00,-0.56,0.00,6.74,1.77,0.00,-0.15
3810.00,9540.00,216.00,-2.98,0.00,8.14,0.00,0.00,0.00
3820.00,9540.00,221.00,10.40,0.00,4.60,1.81,0.00,0.44
3820.00,9540.00,222.00,0.33,0.00,1.55,1.68,0.00,0.66
3820.00,9540.00,223.00,0.71,0.00,5.63,1.66,0.00,-0.01
3820.00,9540.00,224.00,0.07,0.00,6.75,1.62,0.00,0.03
3820.00,9540.00,216.00,-2.98,0.00,8.14,-0.36,0.00,-0.09
3820.00,9550.00,221.00,11.00,0.00,4.78,1.67,0.00,0.29
3820.00,9550.00,222.00,0.97,0.00,1.79,1.65,0.00,0.70
3820.00,9550.00,223.00,1.36,0.00,5.61,1.70,0.00,-0.01
3820.00,9550.00,224.00,0.74,0.00,6.76,1.73,0.00,0.07
3820.00,9550.00,216.00,-3.27,0.00,8.07,-0.36,0.00,-0.09
3820.00,9560.00,221.00,11.70,0.00,4.83,1.78,0.00,0.38
3820.00,9560.00,222.00,1.66,0.00,2.11,1.93,0.00,0.63
3820.00,9560.00,223.00,2.06,0.00,5.62,1.79,0.00,-0.02
3820.00,9560.00,224.00,1.46,0.00,6.81,1.59,0.00,0.30
3820.00,9560.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3820.00,9560.00,221.00,12.40,0.00,5.08,1.79,0.00,0.42
3820.00,9560.00,222.00,2.51,0.00,2.30,2.26,0.00,0.62
3820.00,9560.00,223.00,2.80,0.00,5.59,1.76,0.00,-0.02
3820.00,9560.00,224.00,2.02,0.00,7.00,1.50,0.00,0.25
3820.00,9560.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3830.00,9570.00,221.00,13.10,0.00,5.16,1.76,0.00,0.22
3830.00,9570.00,222.00,3.46,0.00,2.61,1.66,0.00,0.39
3830.00,9570.00,223.00,3.47,0.00,5.61,1.72,0.00,-0.07
3830.00,9570.00,224.00,2.66,0.00,7.01,1.58,0.00,-0.04
3830.00,9570.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3830.00,9570.00,222.00,3.84,0.00,2.61,1.50,0.00,0.32
3830.00,9570.00,223.00,4.18,0.00,5.54,1.69,0.00,-0.13
3830.00,9570.00,224.00,3.28,0.00,6.97,1.66,0.00,-0.15
3830.00,9570.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3830.00,9580.00,222.00,4.66,0.00,2.87,1.90,0.00,0.64
3830.00,9580.00,223.00,4.83,0.00,5.51,1.67,0.00,-0.02
3830.00,9580.00,224.00,3.99,0.00,6.89,1.75,0.00,-0.10
3830.00,9580.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3830.00,9590.00,222.00,5.37,0.00,3.12,1.86,0.00,0.58
3830.00,9590.00,223.00,5.51,0.00,5.52,1.70,0.00,-0.02
3830.00,9590.00,224.00,4.68,0.00,6.89,1.66,0.00,-0.15
3830.00,9590.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3840.00,9590.00,222.00,6.15,0.00,3.33,2.20,0.00,0.45
3840.00,9590.00,223.00,6.18,0.00,5.50,1.89,0.00,0.03
3840.00,9590.00,224.00,5.32,0.00,6.77,1.74,0.00,-0.31
3840.00,9590.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3840.00,9600.00,222.00,7.13,0.00,3.48,2.21,0.00,0.44
3840.00,9600.00,223.00,7.02,0.00,5.54,1.80,0.00,0.08
3840.00,9600.00,224.00,6.07,0.00,6.64,1.72,0.00,-0.15
3840.00,9600.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3840.00,9600.00,222.00,7.91,0.00,3.68,1.94,0.00,0.43
3840.00,9600.00,223.00,7.63,0.00,5.56,1.55,0.00,-0.02
3840.00,9600.00,224.00,6.69,0.00,6.64,1.58,0.00,-0.14
3840.00,9600.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3840.00,9610.00,222.00,8.68,0.00,3.83,2.00,0.00,0.37
3840.00,9610.00,223.00,8.26,0.00,5.53,1.63,0.00,-0.02
3840.00,9610.00,224.00,7.33,0.00,6.52,1.60,0.00,-0.14
3840.00,9610.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3850.00,9620.00,222.00,9.51,0.00,3.98,2.06,0.00,0.41
3850.00,9620.00,223.00,8.93,0.00,5.54,1.65,0.00,-0.07
3850.00,9620.00,224.00,7.97,0.00,6.53,1.48,0.00,-0.08
3850.00,9620.00,226.00,13.50,0.00,6.33,-1.99,0.00,0.69
3850.00,9620.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3850.00,9620.00,222.00,10.30,0.00,4.16,2.06,0.00,0.45
3850.00,9620.00,223.00,9.58,0.00,5.47,1.61,0.00,-0.12
3850.00,9620.00,224.00,8.52,0.00,6.46,1.39,0.00,-0.23
3850.00,9620.00,226.00,12.70,0.00,6.60,-1.78,0.00,0.54
3850.00,9620.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3850.00,9630.00,222.00,11.20,0.00,4.34,2.06,0.00,0.54
3850.00,9630.00,223.00,10.20,0.00,5.45,1.59,0.00,-0.02
3850.00,9630.00,224.00,9.09,0.00,6.34,1.47,0.00,-0.23
3850.00,9630.00,228.00,0.51,0.00,7.09,2.16,0.00,-0.02
3850.00,9630.00,227.00,0.62,0.00,6.45,2.28,0.00,0.00
3850.00,9630.00,226.00,12.00,0.00,6.76,-1.58,0.00,0.44
3850.00,9630.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3850.00,9630.00,222.00,12.00,0.00,4.59,2.16,0.00,0.76
3850.00,9630.00,223.00,10.80,0.00,5.46,1.66,0.00,-0.02
3850.00,9630.00,224.00,9.69,0.00,6.27,1.50,0.00,-0.28
3850.00,9630.00,228.00,1.38,0.00,7.08,2.07,0.00,-0.07
3850.00,9630.00,227.00,1.53,0.00,6.45,2.12,0.00,-0.11
3850.00,9630.00,226.00,11.40,0.00,6.96,-1.61,0.00,0.40
3850.00,9630.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3860.00,9640.00,222.00,12.90,0.00,4.94,2.27,0.00,0.89
3860.00,9640.00,223.00,11.50,0.00,5.43,1.68,0.00,0.02
3860.00,9640.00,224.00,10.30,0.00,6.12,1.47,0.00,-0.38
3860.00,9640.00,228.00,2.17,0.00,7.04,1.96,0.00,-0.12
3860.00,9640.00,227.00,2.32,0.00,6.37,1.95,0.00,-0.16
3860.00,9640.00,226.00,10.80,0.00,7.08,-1.65,0.00,0.26
3860.00,9640.00,216.00,-3.27,0.00,8.07,0.00,0.00,0.00
3860.00,9650.00,223.00,12.20,0.00,5.48,1.60,0.00,0.12
3860.00,9650.00,224.00,10.90,0.00,5.97,1.50,0.00,-0.28
3860.00,9650.00,228.00,2.95,0.00,6.99,1.98,0.00,-0.12
3860.00,9650.00,227.00,3.09,0.00,6.33,1.92,0.00,-0.10
3860.00,9650.00,226.00,10.10,0.00,7.16,-1.68,0.00,0.26
3860.00,9650.00,216.00,-3.27,0.00,8.07,-0.51,0.00,-0.20
3860.00,9650.00,223.00,12.80,0.00,5.52,1.59,0.00,0.12
3860.00,9650.00,224.00,11.50,0.00,5.90,1.54,0.00,-0.18
3860.00,9650.00,228.00,3.75,0.00,6.94,2.05,0.00,-0.18
3860.00,9650.00,227.00,3.85,0.00,6.29,1.94,0.00,-0.15
3860.00,9650.00,226.00,9.42,0.00,7.29,-1.71,0.00,0.27
3860.00,9650.00,216.00,-3.68,0.00,7.91,-0.51,0.00,-0.20
3860.00,9660.00,228.00,4.59,0.00,6.85,2.07,0.00,-0.18
3860.00,9660.00,227.00,4.64,0.00,6.21,1.96,0.00,-0.15
3860.00,9660.00,226.00,8.73,0.00,7.37,-1.74,0.00,0.32
3860.00,9660.00,216.00,-3.68,0.00,7.91,0.00,0.00,0.00
3870.00,9660.00,228.00,5.41,0.00,6.80,1.91,0.00,-0.22
3870.00,9660.00,227.00,5.42,0.00,6.17,1.92,0.00,-0.10
3870.00,9660.00,226.00,8.03,0.00,7.55,-1.72,0.00,0.32
3870.00,9660.00,216.00,-3.68,0.00,7.91,0.00,0.00,0.00
3870.00,9670.00,228.00,6.12,0.00,6.68,1.82,0.00,-0.26
3870.00,9670.00,227.00,6.18,0.00,6.13,1.88,0.00,-0.15
3870.00,9670.00,226.00,7.35,0.00,7.63,-1.70,0.00,0.22
3870.00,9670.00,216.00,-3.68,0.00,7.91,-0.79,0.00,-0.01
3870.00,9680.00,228.00,6.86,0.00,6.59,1.79,0.00,-0.21
3870.00,9680.00,227.00,6.92,0.00,6.05,1.88,0.00,-0.40
3870.00,9680.00,226.00,6.66,0.00,7.73,-1.74,0.00,0.13
3870.00,9680.00,229.00,1.11,0.00,2.25,1.95,0.00,0.68
3870.00,9680.00,216.00,-4.31,0.00,7.90,-0.94,0.00,-0.06
3870.00,9680.00,230.00,-3.53,0.00,5.33,1.27,0.00,-0.04
3870.00,9680.00,231.00,-3.86,0.00,4.28,1.43,0.00,0.09
3870.00,9680.00,228.00,7.55,0.00,6.51,1.81,0.00,-0.10
3870.00,9680.00,227.00,7.68,0.00,5.80,1.84,0.00,-0.50
3870.00,9680.00,226.00,5.96,0.00,7.73,-1.72,0.00,0.02
3870.00,9680.00,229.00,1.89,0.00,2.52,1.61,0.00,0.57
3870.00,9680.00,216.00,-4.43,0.00,7.86,-0.38,0.00,-0.16
3870.00,9680.00,230.00,-3.02,0.00,5.31,1.52,0.00,-0.17
3870.00,9680.00,231.00,-3.28,0.00,4.32,1.35,0.00,0.03
3870.00,9690.00,228.00,8.31,0.00,6.51,1.98,0.00,-0.06
3870.00,9690.00,227.00,8.39,0.00,5.65,1.82,0.00,-0.29
3870.00,9690.00,226.00,5.29,0.00,7.74,-1.70,0.00,0.02
3870.00,9690.00,229.00,2.40,0.00,2.70,1.58,0.00,0.55
3870.00,9690.00,216.00,-4.61,0.00,7.77,-0.38,0.00,-0.16
3870.00,9690.00,230.00,-2.31,0.00,5.19,1.44,0.00,-0.11
3870.00,9690.00,231.00,-2.78,0.00,4.31,1.38,0.00,-0.15
3880.00,9690.00,228.00,9.13,0.00,6.46,1.99,0.00,-0.16
3880.00,9690.00,227.00,9.13,0.00,5.57,1.89,0.00,-0.09
3880.00,9690.00,226.00,4.60,0.00,7.75,-1.74,0.00,-0.09
3880.00,9690.00,229.00,3.15,0.00,2.97,1.74,0.00,0.66
3880.00,9690.00,216.00,-4.73,0.00,7.73,-0.29,0.00,0.02
3880.00,9690.00,230.00,-1.87,0.00,5.22,1.18,0.00,0.19
3880.00,9690.00,231.00,-2.18,0.00,4.20,1.44,0.00,-0.03
3880.00,9700.00,228.00,9.90,0.00,6.38,1.99,0.00,-0.16
3880.00,9700.00,227.00,9.90,0.00,5.58,1.90,0.00,-0.04
3880.00,9700.00,226.00,3.90,0.00,7.67,-1.77,0.00,-0.15
3880.00,9700.00,229.00,3.79,0.00,3.23,1.64,0.00,0.59
3880.00,9700.00,216.00,-4.84,0.00,7.79,-0.13,0.00,0.13
3880.00,9700.00,230.00,-1.37,0.00,5.35,1.28,0.00,0.01
3880.00,9700.00,231.00,-1.62,0.00,4.28,1.57,0.00,0.14
3880.00,9710.00,228.00,10.70,0.00,6.33,2.09,0.00,-0.17
3880.00,9710.00,227.00,10.70,0.00,5.55,2.10,0.00,-0.14
3880.00,9710.00,226.00,3.18,0.00,7.63,-1.75,0.00,-0.15
3880.00,9710.00,229.00,4.46,0.00,3.44,1.73,0.00,0.52
3880.00,9710.00,216.00,-4.84,0.00,7.84,0.01,0.00,0.06
3880.00,9710.00,230.00,-0.84,0.00,5.24,1.26,0.00,-0.10
3880.00,9710.00,231.00,-0.92,0.00,4.31,1.61,0.00,0.08
3880.00,9710.00,228.00,11.60,0.00,6.25,2.00,0.00,-0.21
3880.00,9710.00,227.00,11.60,0.00,5.46,2.01,0.00,-0.04
3880.00,9710.00,226.00,2.50,0.00,7.54,-1.72,0.00,-0.16
3880.00,9710.00,229.00,5.17,0.00,3.64,1.69,0.00,0.46
3880.00,9710.00,216.00,-4.84,0.00,7.84,0.00,0.00,0.00
3880.00,9710.00,230.00,-0.36,0.00,5.26,1.25,0.00,0.07
3880.00,9710.00,231.00,-0.33,0.00,4.34,1.39,0.00,0.14
3890.00,9720.00,228.00,12.30,0.00,6.16,1.91,0.00,-0.06
3890.00,9720.00,227.00,12.30,0.00,5.51,1.69,0.00,0.21
3890.00,9720.00,226.00,1.81,0.00,7.50,-1.69,0.00,-0.22
3890.00,9720.00,229.00,5.82,0.00,3.81,1.65,0.00,0.34
3890.00,9720.00,216.00,-4.84,0.00,7.84,0.00,0.00,0.00
3890.00,9720.00,230.00,0.16,0.00,5.29,1.36,0.00,0.01
3890.00,9720.00,231.00,0.20,0.00,4.42,1.37,0.00,0.02
3890.00,9720.00,228.00,13.10,0.00,6.20,1.38,0.00,-0.03
